id,unique_key,name,sku,category,brand,unit,sale price,price,stock
45748,E3528B2D-EB69-48E3-90ED-77BA2AD55C4A,Logitech H150 Stereo Headset 02 Years Warranty,P45748,Headphone,Logitech ,pice,1500,1800,5
46344,51A6D06D-E1AA-4011-AE95-CDFBD25C5572,"Logitech H151 Stereo Headset With Single 3.5MM Jack, Noise Cancelling MIC,Black (981-000587) 1 Year Warranty ",P046343,Headphone,Logitech ,pice,1550,1650,0
46484,BD32B6B1-B31E-48E3-A4BA-467EED414509,Logitech H340 USB Computer Headset with Noise Cancelling MIC(981-000477) 2 years warranty,P046483,Headphone,Logitech ,pice,2900,3500,0
45744,3F8E1984-EE3F-41CC-9120-08C6A57DB49C,Logitech H390 USB Computer Headset  02 Years Warranty,P45744,Headphone,Logitech ,pice,4000,4200,5
45746,F9BDCCD4-21E5-4B41-A10D-4A79069D33E9,Logitech H540 USB Computer Headset 02 years warranty,P45746,Headphone,Logitech ,pice,5500,6000,1
45665,CFEA36C4-A813-4671-886A-B93C37932A5B,Logitech K120 Plug and Play USB Keyboard 03 Year warranty,P45665,Keyboard,Logitech ,pice,715,799,20
46706,F006CFE4-7CD3-47C9-8F0B-5364BD8E0144,"Logitech K250 Compact Bluetooth Wireless Keyboard, Graphite 2 Years Warranty (920-013491)",P046705,Keyboard,Logitech ,pice,1650,1800,0
45538,FB84D829-3EF1-4E3A-B999-5A52DF6822C2,Logitech M171 Reliable wireless connectivity mouse 01 Year warranty,P45538,Mouse,Logitech ,pice,1100,1349,4
45541,DA8F1401-5072-485F-8C6E-34DD3F59FF23,Logitech M185 Plug-and-play wireless mouse 03 Year warranty,P45541,Mouse,Logitech ,pice,1200,1499,3
45536,758AAC85-E88D-448E-A318-0AD87C89CCAA,Logitech M187 wireless ultra portable mouse 03 Year warranty,P45536,Mouse,Logitech ,pice,1200,1499,8
45535,18940347-191B-46DA-8AAD-1823EBFEEAE1,"Logitech M190 Full-size, Plug-and-play wireless mouse 01 Year warranty",P45535,Mouse,Logitech ,pice,1100,1399,1
46342,5EC8AFD0-4F7C-4D83-A297-7DAD10342E5D,Logitech M196 Bluetooth Mouse Graphite (910-007462) 1 Year Warranty (910-007463) 1 year Warranty ,P046341,Mouse,Logitech ,pice,1100,1200,0
46341,174213CB-ECDD-426E-8F00-C8FB20C0AB07,Logitech M196 Bluetooth Mouse Off White (910-007463) 1 year Warranty ,P046340,Mouse,Logitech ,pice,1100,1200,0
45537,894A8347-F338-44E0-8236-7A1092553801,Logitech M235 High-definition tracking mouse 03 Year warranty,P45537,Mouse,Logitech ,pice,1450,1549,3
45530,ACBA4CAF-E7BE-448C-924E-2E5BDD7218F2,Logitech M240 SILENT BT 01 Year warranty,P45530,Mouse,Logitech ,pice,1500,1800,4
46365,906DDCBF-75B0-4812-8F27-2AB648D25F90,logitech M720 Multi-Device Wireless & Bluetooth Mouse Black (910-004792) 1 Year Warranty,P046364,Mouse,Logitech ,pice,5250,5300,0
45542,CA52A17D-D789-4A1C-8FE7-7BF8DAD5BEE8,Logitech M90 Full-size Corded Mouse 03 Year warranty,P45542,Mouse,Logitech ,pice,360,449,19
45658,675DB0EC-4FAB-408E-8F5E-5B89A2829E67,Logitech MEDIA K400 PLUS  01 Year warranty,P45658,Keyboard,Logitech ,pice,4200,4949,1
45660,E9C6E5D5-8395-47FB-8EFD-116A9B31D400,Logitech MK215 Space-saving wireless keyboard and mouse combo 03 Year warranty,P45660,Keyboard,Logitech ,pice,1850,2149,2
45664,3C33AA29-ABF9-4FFB-85CE-3C4D2FB37A27,Logitech MK220  Space-saving wireless keyboard and mouse combo 03 Year warranty,P45664,Keyboard,Logitech ,pice,1900,2249,9
45663,3F689C2F-75BA-49BB-987A-5FDC3B7DC3E4,Logitech MK235  wireless combo 01 Year warranty,P45663,Keyboard,Logitech ,pice,2200,2549,1
45654,0B0F2B36-CACE-4A8B-9510-05607173646F,Logitech MK240 NANO Colorful and compect wireless combo BLACK 03 Year warranty,P45654,Keyboard,Logitech ,pice,2300,2849,5
45655,941735EF-D0D2-4A2A-BC49-9FD1BAAEC67A,Logitech MK240 NANO Colorful and compect wireless combo WHITE 03 Year warranty,P45655,Keyboard,Logitech ,pice,2300,2849,2
45662,C87A4EA2-B04C-4B29-A2CF-91F73E27617E,Logitech MK275 full-size wireless combo 03 Year warranty,P45662,Keyboard,Logitech ,pice,2400,2949,2
45661,912C2BBF-D1C4-4FF2-B31C-9EB3B2BA7713,"Logitech MULTI-DEVICE K375s A full-size keyboard and stand combo for computer, phones, tablets 01 Year warranty",P45661,Keyboard,Logitech ,pice,2300,2899,1
45657,E9691B7B-C806-4CA0-8A19-C663D41C205F,"Logitech MULTI-DEVICE K380 Portable typing on computer, phones and tablets 01 Year warranty",P45657,Keyboard,Logitech ,pice,2550,2999,2
45659,7EA2B758-8E5A-4FB4-B68B-A756382E9B75,"Logitech MULTI-DEVICE K480 Switch typing between your computer, phones and tablets 01 Year warranty",P45659,Keyboard,Logitech ,pice,2850,3399,1
46767,E3A1E3F7-F1EB-408A-8A7D-6E648B95D538,"Logitech MX BRIO 4K Ultra HD and steanming Webcam, pale Grey, 1 year warranty",P046766,Webcam,Logitech ,pice,20500,21000,0
46769,C0564FDF-537A-42F4-AA34-F3159FC0E6D4,"Logitech MX Keyss S Combo, Graphite (920-011605) 1 Year Warranty",P046768,Keyboard,Logitech ,pice,22500,23000,0
46343,DCC5347B-09FE-47E3-8CEA-6E816E6D7497,"Logitech MX Master 3S, Wireless And Bluetooth Mouse, Graphite (910-006561) 1 Year Warranty",P046342,Mouse,Logitech ,pice,11000,11500,0
45656,59934080-CE0C-4653-883E-B39FF0A567B8,Logitech PEBBLE 2 COMBO Multi-device Combo: Pebble Keys 2 K380S & Pebble Mouse 2 M350S 01 Year warranty,P45656,Keyboard,Logitech ,pice,5200,6749,3
45534,F04A6A0F-329E-47A1-AF9C-AAA2A86DE729,Logitech PEBBLE M350S wireless mouse 2 wireless and Bluetooth Mouse Tonal White (910-006986)   01 Year warranty,P45534,Mouse,Logitech ,pice,2200,2649,2
46535,446834FB-C540-451C-8DCC-AE262ED3C010,"Logitech POP Icon Keys, Wireless Keyboard with Customizable Action keys, Graphite  (920-013083)  1 year Warranty",P046534,Keyboard,Logitech ,pice,5500,6000,0
46536,B2009CFF-75AB-4DB4-BBD9-35C7D43C3168,Logitech PRO 2  Lightspeed Ambidextrous Wireless Gaming Mouse (910-007297) 2 Years Warranty  S/L#2430ZA3BDDK9,P046535,Mouse,Logitech ,pice,12000,13000,0
45544,5D6F80A3-A5C3-45DF-B514-7F37A3A4C27C,Logitech PRO Wireless gaming mouse 02 Year warranty,P45544,Mouse,Logitech ,pice,10500,12500,1
45917,FDAAE648-5570-42D4-A0E7-0D03ED9C301C,Logitech R400 LASER PRESENTATION REMOTE 03 Years warranty,P45917,Presenter,Logitech ,pice,5000,5999,2
45918,ABD7A4F9-5045-423A-B2CD-74246766F934,Logitech R800 LASER PRESENTATION REMOTE 03 Years warranty,P45918,Presenter,Logitech ,pice,8500,9999,2
45540,E3E9E747-0819-43BE-8E7C-1E4021D56F63,Logitech SIGNATURE M650 wireless mouse 01 Year warranty,P45540,Mouse,Logitech ,pice,2900,3100,3
45539,A83EFF15-D33C-4F38-B165-828C382DFED2,Logitech SILENT M221 wireless mouse 03 Year warranty,P45539,Mouse,Logitech ,pice,1350,1599,3
45925,BF780049-9A07-450B-88FF-5818E419BD19,Logitech Surround Sound Z623 2:1 Speaker 02 year warranty,P45925,Speaker,Logitech ,pice,16000,16500,1
45924,62BBA008-D2F8-4CDB-B704-DA135FA21ACE,Logitech Z313 Speaker 02 years Warranty ,P45924,Speaker,Logitech ,pice,4300,4800,2
46717,7B1FB8D7-9FF0-4BDA-B1BA-F5B4001EACA9,Logitech Z906 5:1 Surround Speaker (980-000468)  2 Years Warranty  S/L#2502GGE0CG2M,P046716,Speaker,Logitech ,pice,32400,33000,0
45977,DFFF50DC-9FCE-448A-90D8-D1B721985291,M233 Transparent Magnetic Mouse Triple Mode 2.4G Bluetooth Wireless Rechargeable,P045977,Mouse,Non Brand,pice,850,1150,3
45822,A7C26C85-47BA-40F1-94FA-FDF29BC40C0F,Marvo  Mouse Pad,P45822,Mouse Pad,Non Brand,pice,65,115,4
46301,844A098B-BC5E-47BB-9992-6974829A95C6,Maxline Multiplug  4 port,P046300,Cable,Non Brand,pice,250,300,2
46178,E8699B11-2764-45EB-8482-F89C3DE906E9,Mercury Wireless 300 Mbps WiFi Adapter MW300UM,P046177,WiFi adapter,Mercury,pice,700,900,0
46230,61346281-CF92-41D5-BA0A-9CB434C300A2,Metal Laptop stand H5 2pcs /1 set,P046229,Laptop Stand/Cooler,Non Brand,pice,700,750,0
46112,97A13000-16C5-411B-A9BC-3CB17BDC2473,Mi Compact Bluetooth Speaker 2,P046112,Bluetooth Speaker,MI (Xiaomi),pice,870,1000,2
46050,9F890B31-3F30-4F5E-A79A-1FDBBA72C0EF,MI power bank 18w 20000 mAh,P046050,Power Bank,Baseus,pice,2500,2700,1
46229,7F365961-C30B-4796-A2CC-CD90A794FBB8,MI Router 4A Gigabit Edition AC1200  warranty 1 year,P046228,Router,MI (Xiaomi),pice,1650,2050,1
46125,D09B04C5-142D-425E-AB00-E1D4887D4B3D,MI Type C white cable,P046125,Cable,MI (Xiaomi),pice,150,200,2
46139,D471554C-A4FE-4F73-9A9A-53CAEC7C17BA,Mi USB Charger 33W Quick charge,P046139,Gadget,MI (Xiaomi),pice,570,770,1
46599,233DEB04-3833-4B93-AE08-B5C2BF91DF22,Microlab B16  Multimedia Speaker USB 2:0 1 Year warranty,P046598,Speaker,Microlab,pice,1075,1200,0
45928,531C2554-6071-4E0C-A288-68D503D1E390,Microlab B25 Speaker(2:0) 01 Year warranty,P45928,Speaker,Microlab,pice,900,1100,2
46618,B2F8FCB2-9DC5-4651-9B76-D324C7D605D0,"Microlab B26 USB 2.0 gaming Speaker, RMS 6 watt with 1 year warranty",P046617,Speaker,Microlab,pice,1180,1350,0
45929,F2FF19DA-C0D6-48D9-83A1-01E54AE0FBC8,Microlab B51 Speaker 01 Year warranty,P45929,Speaker,Microlab,pice,1150,1350,2
46619,2BCE8025-A9CC-49EA-B1A5-C22D441EA46C,Microlab BP21 Black Portable Bluetooth Speaker  RMS 5 watt with 1 Year warranty,P046618,Bluetooth Speaker,Microlab,pice,1200,1400,0
46620,E3E8665C-E1FA-4222-A170-AD912C678341,"Microlab BP21 RED Portable Bluetooth Speaker, RMS 5 watt with 1 year warranty",P046619,Bluetooth Speaker,Microlab,pice,1200,1400,0
45934,EA20B56B-0A0E-4328-A725-C85D6FAECAB9,Microlab COOUL 118 BT Speaker 2:1 01 Year warranty,P45934,Bluetooth Speaker,Microlab,pice,3000,3200,1
46189,67EF1428-53A0-42BC-A5D9-BD997A37BC68,Microlab FC361BT 2.1 Multimedia Bluetooth Speaker  Warranty 1 Year,P046188,Bluetooth Speaker,Microlab,pice,11500,12500,0
45932,F89C24A7-AC90-4E37-A861-66AA3383E911,Microlab G100BT 2:1 Speaker 01 Year warranty,P45932,Bluetooth Speaker,Microlab,pice,2400,2600,1
45751,34585A78-2059-43BC-8ABD-FCEFF71996A3,Microlab K250 perfect on-the-go headphone 1 year warranty,P45751,Headphone,Microlab,pice,850,1000,3
45753,99B1FBB6-A372-45DA-AEE1-7E53FC1253BA,Microlab K280 Multimedia Headset 1 year warranty,P45753,Headphone,Microlab,pice,1000,1200,1
45752,C09E87E1-7377-4015-AA65-16B2C7EE3DB2,Microlab K360 Multimedia entertainment stereo headset with daisy-chain 1 year warranty,P45752,Headphone,Microlab,pice,1300,1500,1
45933,95243D3C-FB88-420B-BD29-DB3424A09DD4,Microlab M-106BT 2:1 Speaker  01 Year warranty,P45933,Bluetooth Speaker,Microlab,pice,2900,3100,1
45935,8CFECF67-BF36-41A3-8851-3D119F321160,Microlab M-113BT 2:1 Speaker 01 Year warranty,P45935,Bluetooth Speaker,Microlab,pice,3700,3900,1
46264,A875884D-DF88-4096-86C7-CB4F7BB1D038,"Microlab M105Bt 2;1Multimedia Speaker,RMS 10 Watt,Bluetooth,USB,SD.AUX With 1 year warranty",P046263,Bluetooth Speaker,Microlab,pice,2900,3100,0
46598,B2E354B5-D679-4440-9F06-F4E9F7DBB59E,"Microlab M108BT Multimedia Speaker (BT,USB,RC) 2:1  1 year warranty",P046597,Speaker,Microlab,pice,3000,3200,0
46198,1AE277B8-CE8E-4F09-B931-F7F34BC44D93,Microlab M600BT  Multimedia bluetooth  speaker 2:1 1 year warranty,P046197,Bluetooth Speaker,Microlab,pice,7000,7600,0
45927,4C913129-BAFC-4053-99AB-90D00DF6CFDE,Microlab MS210 Speaker 01 Year warranty,P45927,Speaker,Microlab,pice,1700,1900,1
46621,3B6A5205-D6E0-47BC-A1EC-54FB5D4C9C68,Microlab Neckband 10 Bluetooth Earphone with 1 year warranty,P046620,Ear phone,Microlab,pice,590,750,0
45931,1D914803-092D-4A9F-B646-BDD84DDC66C2,Microlab TMN1BT 2:1 Speaker 01 Year warranty,P45931,Bluetooth Speaker,Microlab,pice,5200,5400,1
45930,A455B6F4-DE70-4E3F-9F88-023B6CD8DB9F,Microlab TMN1BT 4:1 Speaker 01 Year warranty,P45930,Bluetooth Speaker,Microlab,pice,7100,7300,1
46583,B493C69A-F1EB-4F2E-AA21-4D75EC801134,Microsoft Office 2016 professional Plus,P046582,office,Microsoft office 2016,pice,650,750,0
46592,B5C68AF5-61FB-40C3-A457-440F8E826F49,Monarch Mystery Box X5 Desktop Gaming Casing ,P046591,Casing,Hoco,pice,3200,3400,0
45824,F79BD40C-D218-446C-821B-3994B5EB7318,Mouse Pad G-7,P45824,Mouse Pad,Non Brand,pice,55,105,12
45820,0ED0D951-3CDD-48DE-AA84-D634E1D02983,Mouse Pad LKSM-F2,P45820,Mouse Pad,Non Brand,pice,10,60,50
45819,919C3C6D-09FD-4281-B621-722625D14596,Mouse Pad Q-3,P45819,Mouse Pad,Non Brand,pice,50,100,5
45825,19849099-2500-4EE5-967C-5AF8F6B90443,Mouse Pad Q-5,P45825,Mouse Pad,Non Brand,pice,90,140,7
45826,30986CC0-EA60-420D-935D-D6284D4817AC,Mouse Pad Q-7,P45826,Mouse Pad,Non Brand,pice,120,170,17
45525,0DC82251-6154-4D46-BD1A-6EF13B77760C,MSI B450M PRO-VDH MAX AMD AM4 Gaming Motherboard,P000053,Motherboard,MSI,pice,9000,9300,1
46590,AA7FF531-80C1-4B9E-A99F-F7C3F2479649,MSI B550M Pro-VDH Wi-Fi AM4 AMD Micro -ATX Motherboard 3 years warranty,P046589,Motherboard,MSI,pice,15500,15900,0
45527,8EA64F1F-8D9F-48A9-8258-550430AB247F,MSI B560M PRO-E 10th and 11th Gen Micro ATX Motherboard 03 years warranty,P000055,Motherboard,MSI,pice,10000,10500,2
46524,45503D92-EB78-4017-810A-494D166C0F93,MSI B650M PROJECT ZERO AM5 m-ATX Motherboard 3 years Warranty S/L#601-7E09-040B2409002487,P046523,Motherboard,MSI,pice,24500,24800,0
46233,8B0E9E21-37EC-41FE-ADDA-E720B7731B5C,MSI Clutch GM08  Mouse Pixart PAW 3519  optiical sensor USB 2.0 Warranty 1 year,P046232,Mouse,MSI,pice,1500,1600,0
46194,D22734EE-D800-4A33-89B0-3173AD93FAC2,MSI Clutch GM11 wired RGB Gaming mouse White warranty 1 year,P046193,Mouse,MSI,pice,2000,2300,0
46195,AEE16148-80AD-4264-A467-3763A0B98147,MSI Clutch GM30 wired Gaming RGB Mouse 6 Buttons  warranty 1 year,P046194,Mouse,MSI,pice,3500,4000,0
46191,D87EB963-AC61-469D-A9E7-8D8BC1D10336,MSI Forge GK100 Combo -Gaming RGB Keyboard & Mouse set 19 Key Anti-Ghosting 6400 DPI Optical  Sensor ,P046190,Keyboard,MSI,pice,2500,2800,0
46193,C36B14E8-54CD-4E0A-833D-F1D0B7FEBB1B,"MSI Forge GM300 Wired RGB Gaming  Mouse 7 Buttons ,5-Mode RGB 1 year warranty.",P046192,Mouse,MSI,pice,1000,1200,0
45524,90CB24ED-6CC9-4591-9E5E-DA2DBEBCAEA9,MSI H310M PRO-VDH DDR4 8th/9th Gen LGA1151 Socket Mainboard 3 years warranty,P000052,Motherboard,MSI,pice,8500,8800,2
46190,5084B70C-CA9B-4B25-AFC7-EFA27E79044F,"MSI Keyboard Force GK300 Combo Blue Switches gaming  Anti-Ghosting ,Ergonomic Keycaps 9-Mode RGB Upto 7200 DPI Black",P046189,Keyboard,MSI,pice,4500,5000,0
46525,FDE01652-FCE3-4616-9CDA-5CD271CF728A,MSI MAG PANO M100R PZ WHITE Mid Tower Chassis   S/L#10430000586  2 Years Warranty,P046524,Casing,MSI,pice,13500,13900,0
46234,450F1EB6-99A3-474F-8CED-6C8C6D2B6F73,"MSI Mouse Clutch GM20 Elite Gaming Mouse 6400 DPI 20M+ Clicks omron switch ,optical sensor RGB Mystic light",P046233,Mouse,MSI,pice,2700,3000,0
46235,583F2885-F01F-4F8A-945F-7CE830AC3D47,MSI Mouse pad Agility GD21 Dragon taimat Gaming Mouse Pad,P046234,Mouse Pad,MSI,pice,800,1000,0
46605,3BD3247C-7FEE-4967-A49A-EEE60CC6FC63,MSI Pro B650M-B DDR5 AMD AM5 mATX Motherboard 3 years warranty S/L#601-7E28-070B2501005661,P046604,Motherboard,MSI,pice,12800,13400,0
46581,110246DC-2DB7-41EC-884B-8D53BCC3EA4C,MSI PRO B650M-B DDR5 AMD AM5 mATX Motherboard 3 years warranty S/L#601-7E28-070B2501005661,P046580,Motherboard,MSI,pice,12800,13500,0
45528,8D4957DB-9914-4E42-BEFF-DC09391E2A33,MSI PRO H510M 10th Gen Micro-ATX Motherboard 3 years warranty,P000056,Motherboard,MSI,pice,8000,9000,2
45526,C647863E-44C4-4E0A-8348-CEFCC1C79A44,MSI PRO H610M-E DDR4 mATX Motherboard 3 years warranty,P000054,Motherboard,MSI,pice,10500,10700,4
46591,11A57A61-4791-4266-8FE8-C9BA05129434,MSI Pro MP251L E2 24.5 inches 12o Hz  1ms FHD S Business Monitor 3 years warranty,P046590,Monitor,MSI,pice,15500,18500,0
45517,2E6CBA58-28F5-45F2-AB65-F0F4CEC3E916,MSI SPATIUM S270 240GB 2.5-Inch SATAIII SSD 03 Year Warranty,P000045,SSD,MSI,pice,3000,3300,3
46196,9DD8A202-6133-4A75-9623-AF56EBB8292B,MSI VIGOR GK20 Wired RGB Gaming Keyboard 1 year warranty ,P046195,Keyboard,MSI,pice,2400,2800,0
46197,CC9A31D5-E3D8-433F-9F10-C3457DE18118,MSI VIGOR GK30 wired RGB gaming combo Keyboard & Mouse warranty 1 year,P046196,Keyboard,MSI,pice,4500,5000,0
45982,259009E3-C474-4370-992A-EA8A02A49469,NETGEAR Nighthawk Pro Gaming WiFi 6 Router (XR1000) 6-Stream AX5400 Warranty 2 years S/L#6BK51876A033F,P045982,Router,Netgear ,pice,35500,36000,0
45894,889AB657-B8B0-45A0-93C5-114E5BD11F20,Netgear R6120 Wireless AC1200 Mbps Dual Band Gaming Router,P45894,Router,Netgear ,pice,3000,3200,1
45876,95C842A1-6944-4A0A-A7C5-7E36D712F792,Netis N3 AC1200 Wireless Dual Band Gigabit Router 1 Year warranty,P45876,Router,Netis,pice,2800,3000,1
45873,BE23B44D-0A76-4FE5-A213-63E56C1F92BB,Netis st3105c 5 port 10/100m fast ethernet swich,P45873,Network Switch,Netis,pice,400,600,4
45872,DA9BE19B-44E2-4679-9E69-2A72CCDC1C95,Netis st3108c 8 port 10/100m fast ethernet swich,P45872,Network Switch,Netis,pice,700,900,5
45878,77A25F9E-7341-4DFD-8B9D-FF61FFEFA4F5,Netis W4 300Mbps 4 Antenna Router White 1 year warranty,P45878,Router,Netis,pice,1460,1660,1
45877,6CB3AE93-77D3-4AA9-9FD8-0C2DEDE4C18C,Netis Wf2419E 300Mbps Wireless N Router 01 Year Warranty,P45877,Router,Netis,pice,1340,1540,4
46107,2FE9F55B-F68B-4809-9D4E-7E9CE6389979,Non brand  Type C to HDMI converter ,P046107,Adapter,Non Brand,pice,800,1000,2
45549,018AFBD0-483F-4085-9263-7C93132BE3EC,Non Brand Dell Optical Mouse MS116,P45549,Mouse,Non Brand,pice,125,160,19
46381,D6A727F2-8EEF-4393-9C17-D4AF1358FF86,Non Brand Desktop Power Cable 1.5 Meter,P046380,Cable,Non Brand,pice,90,120,10
45642,A30EA949-8ECA-49FD-B145-04F33687059B,Non Brand Laptop Stand,P45642,Laptop Stand/Cooler,Non Brand,pice,350,400,5
45643,D8F96EDA-8034-4CED-BFFC-22209AC74DB6,Non Brand S100 Notebook colling partner,P45643,Laptop Stand/Cooler,Non Brand,pice,480,600,3
46004,75AF0F99-2184-48A3-B2AF-DC0C1B8E2DBE,Non brand USB 3.0 to HDMI adapter,P046003,Adapter,Non Brand,pice,1418,1618,2
46048,C596BBE8-D6DB-428E-AA07-5DDFF28F8816,Non Brand USB Cable 1.5M,P46048,USB Extension Cable,Non Brand,pice,150,200,2
46046,C3ABBC98-0C0B-47E2-A615-5DE20338D83D,Non Brand USB Extension Cable 1.5M,P46046,USB Extension Cable,Non Brand,pice,150,200,7
46047,299B8B68-2896-4E3D-A360-C7579093F617,Non Brand USB Extension Cable 3M,P46047,USB Extension Cable,Non Brand,pice,250,350,8
46045,7E9DE401-F8E8-46C2-B88A-536D3227CA87,Non Brand USB Printer Cable 10M,P46045,USB Printer Cable,Non Brand,pice,400,500,4
46038,525135D5-C557-4464-A54F-CE0F3F72D45A,Non Brand VGA Cable 10M,P46038,VGA Cable,Non Brand,pice,550,650,4
46157,AF93C49C-FF56-45E5-9ECC-E6859B691BD3,Nonbrand High Speed 3 pin with Fuse Laptop power cable,P046157,Cable,Non Brand,pice,100,150,10
46160,E0959B3C-DB6A-400A-91C4-17E2EC574CF8,Normal PCI Card simple to USB,P046160,Expension Card,Non Brand,pice,350,450,1
46122,5DD827C1-9A9F-42E1-B128-B8F70C76F02E,One Plus Bullets wireless Z2,P046122,Neckband,One plus,pice,2650,2750,1
46123,9DD69C44-6059-4F7C-970F-5E08FCE3C3B4,One Plus Bullets wireless Z2 ANC,P046123,Neckband,One plus,pice,3450,3600,1
46222,99266AF7-1587-46A1-A576-C935558D1DBF,One plus Nord Buds 2r  TWS  Warranty 6 Months,P046221,Ear buds,One plus,pice,2750,3000,0
46124,92470DB9-5990-4316-996E-6F77FF1CDA87,One plus Type C Ear phone,P046124,Ear phone,One plus,pice,1520,1620,1
46070,F224F268-ECC5-4C68-9EA3-F1E5363AE758,Onu adapter  12 v 1A,P046070,Adapter,Non Brand,pice,90,150,10
46071,E07E0325-7FFA-4E5E-B2C7-35C60FB3780A,Onu Adapter  9V 2A,P046071,Adapter,Non Brand,pice,130,180,10
46332,9682AECE-DB3A-4B46-92FB-E85D7AAB09CE,Oraimo Wacth Nova AM Bluetooth Calling  Smart Watch Light  Chrome (OSA-812) S/N:4081204221  1 Year Warranty,P046331,SMART wATCH,Oraima,pice,3700,3850,0
46144,767F6081-B7A5-4278-8207-02176AA97140,Orasix high speed network connector,P046144,Cat 6 Connector,Orasix,pice,250,400,0
46115,5D678A1A-F2D9-493A-BABE-7C429BE8FF49,Orico 120mm case Fan with lighting,P046115,Casing Fan,ORICO,pice,500,600,3
46117,E9F0087E-739E-4D30-A899-BC3537AF3F61,Orico 120mm case Fan with lighting  CFS 2SY 6P BK BP,P046117,Casing Fan,ORICO,pice,600,700,3
46116,BB6BABE1-2AA3-4032-A235-F2713C5AF7F5,Orico 120mm case fan with lighting CFS 6LD BK BP,P046116,Casing Fan,ORICO,pice,350,450,5
46146,B41AFD20-9627-45AF-910F-60A239F80BCC,Orico 2.5 Inch Type-C Hard Drive Enclosure 2520C3,P046146,HDD-SSD Enclosure,ORICO,pice,685,785,5
46182,26E133F8-B984-49BD-B532-5A1C3EA0CF24,"Orico 2.5"" USB 3.0 HDD Enclusure  2577U3-BK-BP  warranty 1 Year",P046181,HDD-SSD Enclosure,ORICO,pice,550,700,0
46149,2D010C1D-28E1-4EF1-B87A-020130E12D08,Orico 2139U3 transparent 2.5 Inch   HDD Enclosure ,P046149,HDD-SSD Enclosure,ORICO,pice,500,600,2
46148,3EAAAAA9-08D1-4D23-AB5C-7E87DE98509D,Orico 2189U3 HDD Enclosure,P046148,HDD-SSD Enclosure,ORICO,pice,700,800,1
46147,880F79CC-D635-4470-B0E0-03E05FC6D627,Orico 2588US3 HDD Enclosure,P046147,HDD-SSD Enclosure,ORICO,pice,600,700,4
46515,39E03FB1-0684-4B9F-A3CB-1889D3B97DF1,"Orico 3.5"" HDD Enclusure DDL35- U3-BK-BP-HW 1 year warranty",P046514,HDD-SSD Enclosure,ORICO,pice,1860,2200,0
46514,37522FD7-6361-4803-9B37-54F1E0DF0FBE,"Orico 3.5"" USB 3.0 HDD Case  3588US3-V1-EU-BK-BP 1Year warranty",P046513,HDD-SSD Enclosure,ORICO,pice,1860,2200,0
46625,A0F496C3-2AB8-41EE-9FFF-108E3A05A93D,"Orico 4-in-1 USB 3.0 HUB Mini and Compact, Optional Cable Model#YK4-U3-03-BK-BP",P046624,Hubs & Docks,ORICO,pice,915,1200,0
46626,ACA66C6C-87EA-4013-AA5D-1CB2EBC52BAA,"Orico 4-in-1 USB 3.0 HUB Mini and Compact, Optional Cable Model#YK5-U3-03-BK-BP",P046625,Hubs & Docks,ORICO,pice,985,1250,0
46032,6691948B-FC80-4B7A-8624-0668F84F0192,ORICO 4K HM14 HDMI Cable 1.5M,P46032,HDMI Cable,ORICO,pice,350,450,1
46033,9708AE2B-BDF6-4DFE-8FBB-DA106EC77A82,ORICO 4K HM14 HDMI Cable 5M,P46033,HDMI Cable,ORICO,pice,850,1000,1
46152,E4A10672-4964-447B-B59B-E63226AF513F,Orico 5-in-1 MDK-5P Type-C Docking Station,P046152,Hubs & Docks,ORICO,pice,1700,1900,1
45639,CF558457-7D41-4032-9483-FDB7134A943C,ORICO Laptop Holder CCT8,P45639,Laptop Stand/Cooler,ORICO,pice,1350,1500,2
46179,1EFEABF5-56AF-4E48-84C7-07347E4DE490,Orico Laptop stand PFB -A23-BK-BP,P046178,Laptop Stand/Cooler,ORICO,pice,450,600,0
46180,9871FDB0-A4F2-4386-84AC-452A4D57BA7F,Orico Laptop Stand PFB-A23-WH-BP,P046179,Laptop Stand/Cooler,ORICO,pice,450,600,0
46181,9427AA1E-F99F-4E5D-BA38-1C9A91985232,Orico Laptop Stand PFB-A24-WH-BP,P046180,Laptop Stand/Cooler,ORICO,pice,500,650,0
46171,BFDA2942-539E-40C6-9A5D-7716A493F0C4,Orico MINI-U32 3 in 1 USB HUB,P046171,Hubs & Docks,ORICO,pice,400,500,1
45640,706E3297-D307-4E65-9936-69E7F9E82BED,ORICO Notebook Colling Bracket NSN-C1,P45640,Laptop Stand/Cooler,ORICO,pice,1200,1400,2
46159,13F9D2A2-648E-4DD8-9EC0-9BF6D78E31ED,Orico NVME M.2 Expansion Card PSM2,P046159,Expension Card,ORICO,pice,650,850,2
46154,38A3580B-80B9-435C-BF2C-ACF8F9A9D783,ORICO PAPW4A-U3  4-in-1 USB 3.0 HUB,P046154,Hubs & Docks,ORICO,pice,500,600,1
45641,2709DE41-A53A-4FF3-A474-9247DD3361E4,ORICO Portable Laptop Stand PFB-A24-BK-BP,P45641,Laptop Stand/Cooler,ORICO,pice,500,600,2
46156,4A214C52-9526-45CA-B4E6-F2E584F0BEE3,Orico SKT2 sound adapter,P046156,Sound card,ORICO,pice,650,800,1
46108,DDFB6C90-0BBF-4A45-B9C9-E15B3B67AF2A,Orico Type C to HDMI Adapter 4k,P046108,Adapter,ORICO,pice,1450,1550,1
